movie_id,title,release_date,genres
aac4d14c79,Middle School: The Worst Years of My Life,2016-10-07,"Comedy, Family"
aac5da4db8,Company,2002-04-15,"Action, Crime, Drama, Thriller"
aaffc0689d,The Box,2009-11-06,"Drama, Fantasy, Mystery, Sci-Fi, Thriller"
ab07b1164a,Phobia 2,2009-09-24,"Comedy, Fantasy, Horror, Mystery, Thriller"
ab19dbe5a7,Clinical,NOT AVAILABLE,NOT AVAILABLE
ab22460506,Risen,2016-02-19,"Action, Drama, History, Mystery"
ab54ae1c45,Valerian and the City of a Thousand Planets,2017-07-21,"Action, Adventure, Fantasy, Sci-Fi"
ab5d5076e0,This Is 40,2012-12-21,"Comedy, Romance"
ab62e8a6bc,Let Me In,2010-10-01,"Drama, Fantasy, Horror, Mystery, Thriller"
aba3e684cd,Welcome Mr. President,2013-03-21,Comedy
abac632e16,The Iron Lady,2012-01-13,"Biography, Drama"
abc5b65b69,Role Models,2008-11-07,Comedy
abe9be8516,Jefe,2018-07-06,Comedy
ac422473c6,On My Skin,2018-12-07,"Biography, Drama"
ac52c1a3ad,Loving is Losing,2019-01-03,Comedy
ac93ef35aa,Furlough,2018-03-16,"Comedy, Drama"
ac9d305161,Sharknado,2013-07-11,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller"
acbce26bb9,Ip Man 3,2015-12-24,"Action, Biography, Drama"
ad08db7ef6,Bean: The Ultimate Disaster Movie,1997-11-07,"Comedy, Family"
ad1d460842,The Art of the Steal,2014-06-20,"Comedy, Crime, Thriller"
ad5090edf4,Snowpiercer,2014-07-11,"Action, Drama, Sci-Fi"
ad9b7ae449,The Fear of 13,2015-11-15,"Documentary, Crime, Mystery"
adad3156d8,Wine Country,2019-05-10,Comedy
adbc9d705b,Jurassic Park,1993-06-11,"Action, Adventure, Sci-Fi, Thriller"
adf1f45a1c,American Heist,2015-07-24,"Action, Crime, Drama, Thriller"
ae50011131,John Q,2002-02-15,"Crime, Drama, Thriller"
ae5b8067a5,Law Abiding Citizen,2009-10-16,"Action, Crime, Drama, Thriller"
aec053ad7c,The Men Who Stare at Goats,2009-11-06,"Comedy, War"
aeccbfbeaf,Given,2016-11-12,"Documentary, Adventure, Family"
aed4ea97df,The Maze Runner,2014-09-19,"Action, Mystery, Sci-Fi, Thriller"
af17176384,Cloud Atlas,2012-10-26,"Action, Drama, Mystery, Sci-Fi"
af291c079f,Secret Superstar,2017-10-18,"Drama, Music"
af4cdb272d,Delhi in a Day,2012-08-24,"Comedy, Drama"
af74e7d40f,Velvet Buzzsaw,2019-02-01,"Horror, Mystery, Thriller"
af8020a1f4,The African Doctor,2016-06-08,"Biography, Comedy, Drama"
af98269639,Slam,2017-03-23,"Comedy, Drama, Romance"
af9c70f811,Jab Harry Met Sejal,2017-08-04,"Comedy, Drama, Romance"
afab92c7a7,Iron Man 3,2013-05-03,"Action, Adventure, Sci-Fi"
afd19fe924,Don't blame the kid,2016-05-13,"Comedy, Romance"
afd42a941d,Fiore,2016-05-25,"Drama, Romance"
afed23bdf1,Perfect Stranger,2007-04-13,"Crime, Horror, Mystery, Thriller"
b04d4aa6a2,Akeelah and the Bee,2006-04-28,"Drama, Family"
b08e01920a,Abducted in Plain Sight,2019-01-15,"Documentary, Crime, Drama, Thriller"
b098f6e353,Lang Tong,2015-03-08,Thriller
b0a5129672,Blue Streak,1999-09-17,"Action, Comedy, Crime, Thriller"
b0b9cbf949,Here Comes the Boom,2012-10-12,"Action, Comedy, Sport"
b0c5e7aaac,Pain & Gain,2013-04-26,"Action, Comedy, Crime, Drama, Thriller"
b0d2fc2082,Call of Heroes,2016-08-12,"Action, Adventure, Crime, Thriller"
b0e0b5c31d,Lucy,2014-07-25,"Action, Sci-Fi, Thriller"
b0e2af3960,Raees,2017-01-25,"Action, Crime, Drama"
b0fad7989b,The Gallows,2015-07-10,"Horror, Mystery, Sci-Fi, Thriller"
b1201b04b8,Outlaw King,2018-11-09,"Action, Biography, Drama, History, War"
b1649c523a,Brahman Naman,2016-07-07,Comedy
b170eef7a2,Operaà§àµes Especiais,2015-10-15,"Action, Crime"
b196936d40,Despicable Me 2,2013-07-03,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi"
b1cf41b8cd,Blue Velvet,1986-10-23,"Drama, Mystery, Thriller"
b1dc6a73cd,The Autopsy of Jane Doe,2016-12-21,"Horror, Mystery, Thriller"
b1fa44d513,The Circle,NOT AVAILABLE,NOT AVAILABLE
b202a10d79,Ronnie Coleman: The King,2018-06-22,Documentary
b21705ebb5,American Assassin,2017-09-15,"Action, Thriller"
b23a3704ca,Transformers: Age of Extinction,2014-06-27,"Action, Adventure, Sci-Fi"
b24a079a9d,The Truth,2012-11-29,"Action, Thriller"
b27fec25fc,Bring It On: All or Nothing,2006-08-08,"Comedy, Sport"
b2ae45dfd8,Alien Outpost,2015-01-30,"Action, Sci-Fi, Thriller"
b2daa92ed7,Mechanic: Resurrection,2016-08-26,"Action, Adventure, Thriller"
b2e602a9d5,Benji,2018-03-16,"Crime, Drama, Family"
b2e8b37be6,Escape Room,2017-09-29,"Horror, Thriller"
b2f02f2689,Angel of Christmas,2015-11-29,"Comedy, Romance"
b33fbc7172,Havenhurst,2017-02-10,"Horror, Mystery, Thriller"
b3765b63ef,Dartmoor Killing,2015-09-18,"Drama, Mystery, Thriller"
b41a4ab247,White Chicks,2004-06-23,"Comedy, Crime"
b45eceb977,Rahasya,2015-01-30,"Mystery, Thriller"
b4a3d3b288,Bird Box,2018-12-21,"Drama, Horror, Sci-Fi"
b4ad366bf0,Bodyguard,2011-08-31,"Action, Comedy, Drama, Romance"
b527ee674a,Mary Shelley,2018-07-06,"Biography, Drama, History, Romance"
b55af1e158,Overboard (2018),NOT AVAILABLE,NOT AVAILABLE
b57644aeee,BLAME!,2017-05-20,"Animation, Action, Drama, Sci-Fi, Thriller"
b5c88e83e3,Eye in the Sky,2016-04-01,"Action, Drama, Thriller, War"
b5d28154e1,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,"Comedy, Sport"
b5da742487,The Siege,1998-11-06,"Action, Thriller"
b5edb55838,Brain on Fire,NOT AVAILABLE,NOT AVAILABLE
b5f025e63d,Security,2017-03-04,"Action, Crime, Thriller"
b600fe28bc,The Line,2011-12-22,"Action, Crime, Drama"
b604a8a5c9,Rogue,2007-11-08,"Action, Adventure, Drama, Horror, Thriller"
b619c879f3,The Man from the Future,2011-09-02,"Comedy, Fantasy, Romance, Sci-Fi"
b61ca95f1b,"Game Over, Man!",2018-03-23,"Action, Comedy"
b62f303416,The Bone Collector,1999-11-05,"Crime, Drama, Mystery, Thriller"
b64cfeac58,The Jungle Book,2016-04-15,"Adventure, Drama, Family, Fantasy"
b6520ce8e5,Miracle on 34th Street,1994-11-18,"Family, Fantasy"
b698e039c4,Tomorrowland,2015-05-22,"Action, Adventure, Family, Fantasy, Mystery, Sci-Fi"
b6c76972e1,First They Killed My Father,2017-09-15,"Biography, Drama, History, War"
b6dfbf3bd1,Air Bud: World Pup,2000-12-12,"Comedy, Drama, Family"
b710d56d04,Just Friends,2005-11-23,"Comedy, Romance"
b722df368c,The Stepfather,2009-10-16,"Crime, Thriller"
b74174d244,Mission: Impossible 5,2015-07-31,"Action, Adventure, Thriller"
b789852170,Lifeforce,1985-06-21,"Action, Horror, Mystery, Romance, Sci-Fi, Thriller"
b7a6519a68,Marauders,2016-07-01,"Action, Crime, Thriller"
b7c2f2ff9d,Paradise Lost,2018-05-31,"Drama, Music, Musical"
b7dedf9d43,The Witch,2016-02-19,"Drama, Horror, Mystery"
b845cd10ea,Over the Hedge,2006-05-19,"Animation, Adventure, Comedy, Family, Fantasy"
b8a2658c23,Chalet Girl,2011-10-14,"Comedy, Romance, Sport"
b8c1d06de1,Black Snake Moan,2007-03-02,"Drama, Music"
b8c839ce99,Bibi & Tina: Girls Versus Boys,2016-01-21,"Adventure, Comedy, Family, Sport"
b8e74ebe88,Made of Honor,2008-05-02,"Comedy, Romance"
b90c5a7816,Sleeping with the Enemy,1991-02-08,"Drama, Thriller"
b92dbade89,The Lost World: Jurassic Park,1997-05-23,"Action, Adventure, Sci-Fi"
b930391bf7,Daybreakers,2010-01-08,"Action, Fantasy, Horror, Sci-Fi, Thriller"
b930d5e36f,The Human Centipede,2010-04-28,Horror
b93caa21d7,The Foreigner,NOT AVAILABLE,NOT AVAILABLE
b93e097407,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,2008-11-01,Short
b96aeb3879,Moh Maya Money,2016-11-25,"Crime, Drama, Thriller"
b988edcc17,Conor McGregor: Notorious,2017-11-08,"Documentary, Biography, Sport"
b993bbb8c8,How to Train Your Dragon,2010-03-26,"Animation, Action, Adventure, Family, Fantasy"
b9940a5c9e,Bewildered Bolbol,2010-11-11,"Comedy, Romance"
b9a3f5eba1,Gladiator,2000-05-05,"Action, Adventure, Drama"
b9ef0f30ff,Rip Tide,2017-10-03,"Drama, Family"
ba60b9ed9b,Minions,2015-07-10,"Animation, Adventure, Comedy, Family, Sci-Fi"
ba88cb889d,Beak & Brain: Genius Birds From Down Under,2013-10-03,Documentary
ba8cc0a619,Focus,2015-02-27,"Comedy, Crime, Drama, Romance"
ba8f04d022,Along Came Polly,2004-01-16,"Comedy, Romance"
ba8f3cc202,No Good Deed,2014-09-12,"Action, Crime, Drama, Horror, Thriller"
ba9ceb841d,Under the Shadow,2016-10-07,"Drama, Horror, Thriller, War"
baa4017366,Enter the Warriors Gate,2017-05-05,"Action, Adventure, Comedy, Family, Fantasy"
baafefdce6,Paul Blart: Mall Cop 2,2015-04-17,"Action, Comedy, Crime, Family"
bac7608b81,Bushwick,2017-08-25,"Action, Adventure, Drama, Romance, Thriller"
bad0e2356a,Pixels,2015-07-24,"Action, Comedy, Fantasy, Sci-Fi"
bae4feb24b,Chittagong,2012-10-12,"Action, Drama, War"
bae74faf52,The Package,2018-08-10,"Comedy, Thriller"
bb1b21a139,The Interview,1998-08-20,"Thriller, Crime, Drama"
bb3ecb27d6,Rob Roy,1995-04-14,"Adventure, Biography, Drama, History"
bb4a74881d,My Little Pony Equestria Girls: Rainbow Rocks,2014-09-27,"Animation, Adventure, Comedy, Family, Fantasy, Musical"
bb4eab862f,Ghostbusters II,1989-06-16,"Action, Comedy, Fantasy, Sci-Fi"
bb9cc4f76b,Stomp the Yard,2007-01-12,"Drama, Music, Romance"
bbaf4d6dea,Robot Jox,1990-11-21,"Action, Sci-Fi, Thriller"
bbcaaf59ec,Molly Moon and the Incredible Book of Hypnotism,2016-12-02,"Adventure, Family, Fantasy"
bbd864101b,The Reef 2: High Tide,2012-10-30,"Animation, Family, Musical"
bbe6eb4a1c,Five Children and It,2004-10-15,"Adventure, Family, Fantasy"
bc03b4280e,Monster House,2006-07-21,"Animation, Comedy, Family, Fantasy, Mystery"
bc199e3867,The Journey Is the Destination,2017-04-18,Drama
bc62ff1f01,If....,1969-05-21,"Crime, Drama"
bc7d29bc09,Berlin Syndrome,2017-05-26,"Drama, Horror, Mystery, Thriller"
bc8d908142,Madagascar,2005-05-27,"Animation, Adventure, Comedy, Family"
bc8fa15ede,The Man in 3B,2015-11-06,Mystery
bc93f5cea4,Rebirth,2016-07-15,Thriller
bc95d166e6,What to Expect When You're Expecting,2012-05-18,"Comedy, Drama, Romance"
bccbc98c89,The Resident,2011-03-11,"Drama, Horror, Mystery, Thriller"
bcd7da29ce,Dream Lover,1994-05-06,"Drama, Mystery, Thriller"
bcfaafc178,Last Girl Standing,2015-10-17,"Drama, Horror"
bd1dd48da6,The Swan Princess,1994-11-18,"Animation, Comedy, Family, Fantasy, Musical, Romance"
bd5b6f9092,Paid in Full,2002-10-25,"Action, Crime, Drama"
bd64bbbaa7,Bullet to the Head,2013-02-01,"Action, Crime, Thriller"
bd7300ae5a,Life of Crime,2014-08-29,"Comedy, Crime"
bd94c613b7,Fools Rush In,1997-02-14,"Comedy, Drama, Romance"
bda2ba151f,Seal Team Six: The Raid on Osama Bin Laden,2012-11-04,"Action, Crime, Drama, Thriller"
bda6334356,Hypersomnia,2017-03-30,"Fantasy, Horror, Mystery, Thriller"
bdb6ba360e,Emo the Musical,2017-05-04,"Comedy, Music, Musical"
bdcb7860f7,Grass Is Greener,2019-04-20,Documentary
bde06d8e15,FullMetal Alchemist,2017-12-01,"Action, Adventure, Fantasy, Sci-Fi"
be096a4a5a,Hunting Britain's Most Wanted,NOT AVAILABLE,NOT AVAILABLE
be0d6bcabe,Kung Fu Panda 2,2011-05-26,"Animation, Action, Adventure, Comedy, Family, Fantasy"
be1989b8ea,Sherlock Holmes,2009-12-25,"Action, Adventure, Mystery"
be1f2d389e,"Definitely, Maybe",2008-02-14,"Comedy, Drama, Romance"
be56e3feb4,Drishyam,2015-07-31,"Crime, Drama, Mystery, Thriller"
be8eefcea8,Freight,NOT AVAILABLE,"Action, Crime, Drama, Thriller"
bea15bea9d,The Bounty Hunter,2010-03-19,"Action, Comedy, Romance"
becd5d442e,Smokin' Aces,2007-01-26,"Action, Comedy, Crime, Drama, Thriller"
befe067b1d,Megan Leavey,2017-06-09,"Biography, Drama, War"
bf265cc34d,Extremis,2016-09-16,"Documentary, Short"
bf40058ab3,Money Monster,2016-05-13,"Crime, Drama, Thriller"
bf475588b1,The Rachel Divide,2018-04-27,Documentary
bf4e3565d0,Camp Cool Kids,2017-07-11,Family
bf63b0a99a,A Christmas Prince,2017-11-17,"Comedy, Family, Romance"
bf9b17da5d,Cardboard Gangsters,2017-06-16,"Crime, Drama"
bfb9b55576,Meru,2015-08-14,"Documentary, Sport"
c02b644071,Bibi & Tina II,2014-12-25,"Adventure, Family"
c049fbc5aa,City of God,2004-02-13,"Crime, Drama"
c058a4a9c1,Horns,2014-10-03,"Comedy, Crime, Drama, Fantasy, Mystery, Thriller"
c07265950d,Death Wish (2018),NOT AVAILABLE,NOT AVAILABLE
c074528b60,Robo-Dog,2015-10-14,"Family, Sci-Fi"
c0b03536e6,Hostel,2006-01-06,"Horror, Mystery, Thriller"
c13f7eb8d1,Picture This,2008-07-13,"Comedy, Drama, Romance"
c187db39b4,Here on Earth,2000-03-24,"Drama, Romance"
c1a999ca11,Unbroken,2014-12-25,"Biography, Drama, Sport, War"
c1c63452bb,Who Took Johnny,2014-01-17,"Documentary, Biography"
c1d37d5788,Battle: Los Angeles,2011-03-11,"Action, Sci-Fi"
c221634479,Survivors Guide to Prison,2018-02-23,Documentary
c23f2c8815,Aarakshan,2011-08-12,Drama
c27c8eb5b3,Hancock,2008-07-02,"Action, Fantasy"
c2990f4efa,Secrets of Her Majesty's Secret Service,2014-06-30,Documentary
c2b60527b8,The Blood Lands,2015-09-01,"Horror, Mystery, Thriller"
c2bee3b484,Detroit,2017-08-04,"Crime, Drama, History, Thriller"
c2c082b995,Lions for Lambs,2007-11-09,"Crime, Drama, Mystery, Thriller, War"
c2e2650390,World of Compulsive Hoarders,2007-05-02,Documentary
c300c36f19,London,2006-02-10,"Drama, Romance"
c316df6734,Q2454505,2013-01-31,"Comedy, Romance"
c31cefea36,Nathicharami,2018-12-01,Drama
c33e02067c,Ek Ladki Ko Dekha Toh Aisa Laga,2019-02-01,"Comedy, Drama, Romance"
c348168afd,The Royle Family: Christmas Special 2000,NOT AVAILABLE,NOT AVAILABLE
c37400cfbb,Speed 2: Cruise Control,1997-06-13,"Action, Adventure, Crime, Romance, Thriller"
c37524505c,The Man with the Iron Heart,2017-06-07,"Action, Biography, Thriller, War"
c3a812dffa,The Russian Revolution,2017-06-15,"Documentary, History"
c3e61fc9b9,The Woman in Black,2012-02-03,"Drama, Fantasy, Horror, Thriller"
c3ed321f1e,Deliha,2014-11-14,"Comedy, Family, Romance"
c417361922,Once Upon a Holiday,2015-11-25,"Drama, Romance"
c424c83faf,Wild Child,2008-08-15,"Comedy, Drama, Romance"
c47615c0ff,Easy A,2010-09-17,"Comedy, Drama, Romance"
c481cfa8ba,Mirrors,2008-08-15,"Horror, Mystery"
c4952ac17a,No Way Out,1987-08-14,"Action, Crime, Drama, Mystery, Romance, Thriller"
c4ace84ad9,Bedazzled,2000-10-20,"Comedy, Fantasy"
c4c354f372,Ibiza,2018-05-25,"Comedy, Romance"
c4d5226efa,Annie,2014-12-19,"Comedy, Drama, Family, Musical"
c4dd64bdcb,Step Up,2006-08-11,"Crime, Drama, Music, Romance"
c4f3a1b47c,Infinity Chamber,2017-09-15,"Sci-Fi, Thriller"
c50afd3860,Naked,2017-08-11,"Comedy, Fantasy, Romance"
c5119ee8d0,Clair Obscur,2017-03-10,Drama
c52dfbb938,Gridiron Gang,2006-09-15,"Biography, Crime, Drama, Sport"
c5395293c8,Manto,2018-09-21,"Biography, Drama"
c5567f46c7,Steve Jobs,2015-10-23,"Biography, Drama"
c56008613d,Poster Boys,2017-09-08,Comedy
c56569ce0c,Rim of the World,2019-05-24,"Action, Adventure, Comedy, Sci-Fi"
c56696bc20,Gone Baby Gone,2007-10-19,"Crime, Drama, Mystery, Thriller"
c57e11da52,Beasts of No Nation,2015-10-16,"Drama, War"
c5830185ca,Hellboy II: The Golden Army,2008-07-11,"Action, Adventure, Fantasy, Horror, Sci-Fi"
c590147027,The Zookeeper's Wife,2017-04-07,"Biography, Drama, History, War"
c5a45af42a,Blood Money,NOT AVAILABLE,NOT AVAILABLE
c5d76fa882,The Seventh Son,2015-02-06,"Action, Adventure, Fantasy"
c6041c7be5,Colosseum: Rome's Arena of Death,2003-10-13,Drama
c620980976,What Happened to Monday,2017-08-18,"Action, Adventure, Crime, Fantasy, Mystery, Sci-Fi, Thriller"
c67bc59f4a,The Physician,2014-12-05,"Adventure, Drama, History"
c6a4d9a527,Step Up Revolution,2012-07-27,"Drama, Music, Romance"
c6b2179c10,Fall of an Empire,NOT AVAILABLE,NOT AVAILABLE
c6c72c3fcb,Rocco,2017-09-01,Documentary
c6cbb29d1d,Live Free or Die Hard,2007-06-27,"Action, Thriller"
c6dae87c52,Funny People,2009-07-31,"Comedy, Drama"
c6e2786323,Hayat à–pücügü,2015-10-09,"Comedy, Romance"
c6e2ec864d,Zubaan,2016-03-04,Drama
c72c0c9172,Mr. Bean's Holiday,2007-08-24,"Comedy, Family"
c72e35ec62,The Outcasts,2017-04-14,Comedy
c738cc60db,The Equalizer,2014-09-26,"Action, Crime, Thriller"
c780eaa5da,A Perfect Ending,2012-06-21,"Drama, Romance"
c7847c44d3,Death Note,NOT AVAILABLE,NOT AVAILABLE
c786584ea7,In The Deep,2017-09-26,NOT AVAILABLE
c7a7061537,Vacation,2015-07-29,"Adventure, Comedy"
c7a74dfdeb,The Firefly,NOT AVAILABLE,"Drama, Fantasy, Romance"
c7bc311042,Rogue Agent,NOT AVAILABLE,NOT AVAILABLE
c7c124e409,Push,2009-02-06,"Action, Sci-Fi, Thriller"
c7c911ea47,Shark Tale,2004-10-01,"Animation, Adventure, Comedy, Family, Fantasy"
c7ca150177,Viking Apocalypse,2011-12-22,Documentary
c7cb02607d,Adventures in Public School,2018-04-27,Comedy
c7e9cdf486,My Last Day without You,2013-10-04,"Comedy, Drama, Romance"
c80295d774,Last Knights,2015-04-03,"Action, Drama, History, War"
c853f73509,The Hangover Part II,2011-05-26,Comedy
c898983f50,Plan Z,2016-03-19,Horror
c8a6a00816,Bad Seeds,2018-11-21,Comedy
c8bdddb28d,Alien Warfare,2019-04-05,"Action, Sci-Fi"
c907b5fcc0,Russell Madness,2015-05-10,Family
c944ebd4b1,TAU,2018-06-29,"Sci-Fi, Thriller"
c94c733e45,Hotel Transylvania,2012-09-28,"Animation, Comedy, Family, Fantasy"
c9529ca6eb,Tamasha,2015-11-27,"Comedy, Drama, Romance"
c972e0f15d,Pettersson and Findus 2,2016-11-03,"Animation, Comedy, Family, Fantasy"
c979f647c5,The Angry Birds Movie,2016-05-20,"Animation, Action, Adventure, Comedy, Family"
c9984d036b,Daddy's Home,2015-12-25,"Comedy, Family"
c99a193947,Lavender,2017-03-03,"Drama, Thriller"
c9a3d14eca,He Who Dares: Downing Street Siege,2015-01-23,"Action, Crime, Thriller"
c9bc8b1879,Me Before You,2016-06-03,"Drama, Romance"
c9dcf5748f,Science Fiction Volume One: The Osiris Child,2017-05-18,"Action, Adventure, Drama, Fantasy, Horror, Sci-Fi, Thriller"
ca5c3cc127,Nicholas on Holiday,2014-07-09,"Comedy, Family"
ca5f6541ba,Copenhagen,2014-10-03,"Adventure, Drama, Romance"
ca87d9243a,To the Beat,2018-03-13,"Comedy, Drama, Family"
ca90b26694,The Super,2018-10-19,"Horror, Mystery, Thriller"
ca91623fcd,Love,2015-10-30,"Drama, Romance"
caa29436c2,Bird Box,NOT AVAILABLE,NOT AVAILABLE
caa69629ee,TE3N,2016-06-10,"Drama, Mystery, Thriller"
caa7c7df0a,Star Trek Beyond,2016-07-22,"Action, Adventure, Sci-Fi, Thriller"
caaed0cd97,Russell Brand: From Addiction to Recovery,2017-06-30,Documentary
cad24feca2,The Avengers,2012-05-04,"Action, Adventure, Sci-Fi"
cb1c561a18,Flight,2012-11-02,"Drama, Thriller"
cb40e18464,Burnt,2015-10-30,"Comedy, Drama"
cb64d27043,Black Site Delta,2017-05-05,Action
cb6d7afd76,Amanda Knox,2016-09-30,"Documentary, Crime"
cb72eef693,Looney Tunes: Back in Action,2003-11-14,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi"
cb74bcc704,The Foreigner,2017-10-13,"Action, Thriller"
cb8238e864,Beiimaan Love,2016-10-14,"Drama, Romance, Thriller"
cbaa136f58,Open Water 3: Cage Dive,2017-04-27,"Adventure, Drama, Horror, Thriller"
cbe1f989b7,Shrek,2001-05-18,"Animation, Adventure, Comedy, Family, Fantasy"
cc109dc62e,Apostle,2018-10-12,"Drama, Fantasy, Horror, Mystery, Thriller"
cc1355839f,A Most Violent Year,2015-01-30,"Action, Crime, Drama, Thriller"
cc19d2b802,Seeking Justice,2011-09-02,"Action, Crime, Drama, Mystery, Thriller"
cc1b8058d4,"Crouching Tiger, Hidden Dragon",2001-01-12,"Action, Adventure, Fantasy, Romance"
cc222d345f,Mamma Mia!,2008-07-18,"Comedy, Musical, Romance"
cc51795c06,Without a Paddle,2004-08-20,"Adventure, Comedy, Mystery"
cc5b3ac4cc,Agent Cody Banks,2003-03-14,"Action, Adventure, Comedy, Crime, Family, Romance, Thriller"
cc5fa4b1fe,Hansel and Gretel,1988-12-10,"Family, Fantasy, Musical"
cc67fbd824,Blackadder's Christmas Carol,1988-12-23,"Comedy, History"
cc702fb028,Skin Trade,2015-04-23,"Action, Crime, Thriller"
cc8f1b2814,Triangle,2009-10-16,"Fantasy, Mystery, Thriller"
cca7749d82,The DUFF,2015-02-20,"Comedy, Romance"
ccba14772d,The Shawshank Redemption,1994-10-14,Drama
ccc598f68e,Playing the Field,2012-12-07,"Comedy, Romance, Sport"
ccf8a70a35,Wheelman,2017-10-20,"Action, Thriller"
cd3b656fec,Nocturnal Animals,2016-12-09,"Drama, Thriller"
cd4da40ba8,The Cobbler,2015-03-13,"Comedy, Drama, Fantasy"
cd51c3cc34,Little Evil,2017-09-01,"Comedy, Horror"
cd755f8cc3,American Pie 2,2001-08-10,Comedy
ce1858a8d3,Udta Punjab,2016-06-17,"Action, Crime, Drama"
ce2291ef36,The Titan,2018-03-30,"Drama, Mystery, Romance, Sci-Fi, Thriller"
ceb1a69889,The Long Riders,1980-05-16,"Biography, Crime, Western"
ceb26a1dc5,Species III,2005-02-11,"Horror, Sci-Fi"
ceb605acb2,Daft Punk Unchained,2015-06-24,"Documentary, Music"
cec66d971b,Madagascar: Escape 2 Africa,2008-11-07,"Animation, Adventure, Comedy, Family"
cec6b473b2,Nerve,2016-07-27,"Adventure, Crime, Drama, Mystery, Thriller"
ced0669372,Kill Ratio,2016-12-09,Action
cefe9fc5e7,Ace Ventura: When Nature Calls,1995-11-10,"Adventure, Comedy, Crime"
cf03a0b5cd,Hardcore,2016-04-08,"Action, Adventure, Sci-Fi, Thriller"
cf2607660f,About Time,2013-11-08,"Comedy, Drama, Fantasy, Romance, Sci-Fi"
cf4ef7f11e,Bandits,2001-10-12,"Comedy, Crime, Drama, Romance"
cf5bf68518,Goldman Sachs: The Bank That Runs the World,NOT AVAILABLE,NOT AVAILABLE
cf86bd15a0,Steamboy,2005-03-18,"Animation, Action, Adventure, Fantasy, Sci-Fi, Thriller"
cfa252edaf,Mission: Impossible,1996-05-22,"Action, Adventure, Thriller"
cfcd694769,Biggie & Tupac,2002-05-24,"Documentary, Biography, Crime, Music"
cfd041105c,Bad Santa 2,2016-11-23,"Comedy, Crime, Drama"
cfd5317123,The Kissing Booth,2018-05-11,"Comedy, Romance"
d01ccb018a,Every Day,2018-02-23,"Drama, Fantasy, Romance"
d03a103fa7,Joy,2015-12-25,"Biography, Drama"
d07aa6b754,Preservation,2015-01-09,"Horror, Thriller"
d0a065ffa7,Down a Dark Hall,2018-08-17,"Drama, Fantasy, Horror, Mystery, Thriller"
d0dea24f38,The Mummy Returns,2001-05-04,"Action, Adventure, Fantasy, Thriller"
d12490e9aa,The Search For Life: The Drake Equation,2010-12-14,Documentary
d13ec48ca9,Justin and the Knights of Valor,NOT AVAILABLE,NOT AVAILABLE
d1544d46a4,Andhadhun,2018-10-05,"Crime, Thriller"
d15e42dba2,Magic Snowflake,2015-12-20,Animation
d1700151bc,Welcome to the Punch,2013-03-15,"Action, Crime, Thriller"
d1f5ae21f0,Paranormal Activity 2,2010-10-22,Horror
d1fa41c4ef,Small Is Beautiful,NOT AVAILABLE,NOT AVAILABLE
d1fba3fdd7,Paranormal Activity: The Marked Ones,2014-01-03,"Horror, Mystery, Thriller"
d20c6f6303,100 Days Of Solitude,2018-03-16,"Documentary, Drama"
d23d0988fb,Labyrinth,1986-06-27,"Adventure, Family, Fantasy, Musical"
d2a5a3c56b,Cabin Fever,2016-05-13,"Horror, Sci-Fi, Thriller"
d321f1cad8,The White King,2017-12-05,"Drama, Sci-Fi"
d32d3b6ad0,Centurion,2010-07-30,"Action, Drama, History, War"
d32f03a4b9,Dead Man Running,2009-10-30,"Action, Crime, Drama, Thriller"
d34153da8a,Haywire,2012-01-20,"Action, Drama, Thriller"
d3da9b53d5,Brannigan,1975-03-26,"Action, Comedy, Crime"
d3df94cd05,The Girl Who Kicked the Hornets' Nest,2010-11-12,"Crime, Drama, Thriller"
d3fd43d384,Night Owls,2016-07-15,"Comedy, Drama"
d407eb3670,"Ashley Madison: Sex, Lies and Cyber Attacks",2016-08-31,"Documentary, Crime, History"
d4189c602a,Fallen,2017-09-08,"Drama, Fantasy, Romance, Thriller"
d45c72b398,The Conjuring 2,2016-06-10,"Horror, Mystery, Thriller"
d48567b66a,Soni,2019-01-18,Drama
d49c7e0482,I Am Not a Witch,2018-09-07,Drama
d4b39cd263,Night Watch,2006-03-03,"Action, Fantasy, Horror, Thriller"
d4bbd7485a,Cowspiracy: The Sustainability Secret,2015-09-15,Documentary
d4d5d0c08e,Little Lunch: The Halloween Horror Story,2016-10-31,"Comedy, Family"
d51d2f909b,Journey's End,2018-02-02,"Drama, War"
d5201eb21c,Kaabil,2017-01-27,"Action, Drama, Thriller"
d526e4abba,Open Water 2: Adrift,2006-08-10,"Adventure, Drama, Horror, Thriller"
d52803833b,Falcon Rising,2014-11-27,"Action, Adventure, Crime, Thriller"
d52b8fcf8e,Ride Along 2,2016-01-15,"Action, Comedy, Crime"
d583918c27,48 Christmas Wishes,2017-11-02,"Adventure, Comedy, Family, Fantasy"
d5b999d074,The Skin of the Wolf,2018-07-06,Drama
d5e02cf285,Very Good Girls,2014-06-24,"Drama, Romance"
d5f8d89c20,Happy Feet Two,2011-11-18,"Animation, Adventure, Comedy, Family, Musical"
d601124c11,The Big Lebowski,1998-03-06,"Comedy, Crime, Sport"
